episode,score
414,-212.01427385
415,-101.178967629
416,-208.471259942
417,255.345349872
418,-207.650718606
419,-99.6099765005
420,-139.156311679
421,-169.135397704
422,-24.4397290547
423,-79.5461259422
424,-157.585160727
425,-249.640899408
426,-39.9515912424
427,-201.110643964
428,-185.271663604
429,-201.123394086
430,-220.957704622
431,-265.778436507
432,-166.253612633
433,-206.821308955
434,-228.949022324
435,-308.701012375
436,-96.9640946484
437,-419.752850061
438,-243.343211235
439,-195.121839038
440,24.4101784324
441,-329.304321834
442,-113.604286028
443,-327.109626582
444,-185.529142964
445,-104.625590321
446,-287.320555471
447,237.66613247
448,-261.310423555
449,-77.9862991062
450,-107.428529284
451,-112.870350775
452,-185.38747433
453,-239.564870988
454,-266.281094531
455,-225.739758325
456,-118.169834713
457,-370.628836414
458,-96.5950334708
459,-223.129447103
460,-116.735382817
461,-230.588417703
462,-237.633990863
463,-125.605613579
464,-259.942499522
465,-153.700283263
466,-102.650918157
467,-243.696475072
468,-28.0232819314
469,-76.1859080358
470,-38.5205567607
471,-61.9071116201
472,-184.01878544
473,-102.112627871
474,-89.1886965455
475,-83.6008063933
476,-29.6453383338
477,-322.606953241
478,-100.655279324
479,-83.4872839693
480,186.441028648
481,-166.979077151
482,53.6972008148
483,-158.540643021
484,-61.4500290532
485,-142.346236635
486,-49.8517916661
487,-108.638582687
488,-177.560864137
489,-208.122444324
490,-87.4252681454
491,-196.977916496
492,-107.261717349
493,-324.272693864
494,-249.207267676
495,-163.86685948
496,-61.562370715
497,-217.902682922
498,-195.736405067
499,-169.114548256
500,243.35897826
501,-225.60505286
502,-450.287933794
503,-99.4187673232
504,-359.219580259
505,-405.918344779
506,-383.478783706
507,-358.532020789
508,-420.72169481
509,-242.505157222
510,-396.198532784
511,-97.6338826562
512,-95.1188538488
513,-81.6623228789
514,-74.2294012395
515,-395.365190621
516,-110.238891472
517,-296.15772545
518,-210.51492638
519,-294.446155729
520,-94.5104378677
521,-104.76766985
522,-375.345434842
523,-86.5764669197
524,-47.9383294583
525,-416.390377835
526,-292.677726488
527,-381.667404449
528,-91.5966738655
529,-346.131967053
530,-34.046891601
531,-66.1067454636
532,-152.709805414
533,-168.476070588
534,-25.3773491683
535,-335.393605145
536,-284.707048812
537,-401.654181974
538,-173.809280343
539,-376.355246673
540,-82.838905301
541,-380.703074892
542,-85.1378683444
543,-360.689358307
544,-332.888632177
545,-327.787364703
546,-291.54097779
547,-385.376428806
548,-456.735698402
549,-257.105706475
550,-386.369591372
551,-399.523788524
552,-214.550541914
553,-436.782421051
554,-87.8258129195
555,-472.461961465
556,-469.048719615
557,-406.520939412
558,-313.34130811
559,-337.541108971
560,-294.395167153
561,-334.040588184
562,-406.343200289
563,-393.691913593
564,-388.372860381
565,-374.079880738
566,-404.740549044
567,-360.729534964
568,-384.662256719
569,-462.505228551
570,-389.762622562
571,-370.760201378
572,-343.485857421
573,185.84307141
574,-358.459459347
575,-330.45288564
576,-429.083774095
577,-226.26855625
578,-393.584339087
579,-216.190801986
580,-28.6910951596
581,-205.872201768
582,-368.214291628
583,-349.839142422
584,-192.098536862
585,265.758821285
586,-175.698114099
587,204.850933403
588,-278.933283946
589,-208.451466265
590,215.693602236
591,-25.2079374832
592,-181.201813739
593,-49.4588407763
594,-103.782333955
595,-394.002337162
596,-478.145839652
597,-356.883961953
598,-1.95890362693
599,-13.441325341
600,-266.166894866
601,235.152011335
602,245.503961231
603,-246.835650034
604,191.76828425
605,194.049818902
606,-8.26733836125
607,137.85457106
608,258.918527082
609,147.255041624
610,137.497584905
611,-397.902695945
612,214.074820873
613,-187.404367241
614,-29.6225904819
615,-171.54070054
616,-339.204710695
617,-261.904384377
618,-389.357866533
619,11.4752427339
620,160.457218566
621,197.570711787
622,-20.2672584986
623,267.911808034
624,-274.306412571
625,-59.3903483854
626,-185.241962032
627,-177.638609687
628,-173.527234899
629,226.175145802
630,258.578378392
631,22.2472607664
632,152.076481633
633,-278.273731215
634,221.462944356
635,-206.901953277
636,-217.685660084
637,198.06502992
638,183.86423218
639,-9.89458770796
640,-16.3080602005
641,-87.0824544556
642,-212.280270896
643,235.097518737
644,-212.148942191
645,-6.63194228899
646,-235.921985401
647,-62.5340782066
648,231.983177838
649,267.728647088
650,-95.2430801684
651,266.206568614
652,-303.637763712
653,-11.2707623789
654,-218.831018037
655,258.759218091
656,179.712290057
657,-246.127011493
658,-12.5437906766
659,-219.699336845
660,-182.872903699
661,-95.0120248707
662,25.4228001045
663,-10.1822397492
664,183.62963209
665,-42.0180203611
666,-222.295756477
667,-239.665875239
668,145.22139903
669,1.91872018145
670,-177.546837103
671,-192.019781101
672,-55.9220816036
673,-31.6205008869
674,253.074930081
675,-148.959532936
676,241.676507965
677,242.393493835
678,212.570813626
679,-166.578848502
680,-161.043297296
681,-36.446083607
682,172.137631797
683,-232.840921169
684,231.256360351
685,-212.325258076
686,-269.880334512
687,-226.630706363
688,-150.915600274
689,242.028288416
690,-195.456844333
691,238.881794947
692,-15.5896265798
693,-37.7146956534
694,-28.0077270694
695,146.880975362
696,-249.285201305
697,-162.129308906
698,-60.5560959403
699,-209.200600802
700,-38.8894364629
701,-245.310748592
702,-208.627240381
703,-124.46531823
704,261.15025843
705,-207.614524379
706,-180.074401566
707,-191.799677168
708,-300.595219098
709,288.585100067
710,-202.215701842
711,-213.936618016
712,-241.351054712
713,-56.7143476472
714,-215.902573661
715,-194.693140007
716,-239.461506077
717,-8.03882049396
718,-217.967861461
719,-260.603753302
720,100.282450178
721,-36.299924675
722,203.449413057
723,-207.102049737
724,13.7778818831
725,185.922684559
726,258.269345357
727,-17.5864001138
728,115.030402874
729,-178.09208402
730,255.894991725
731,-180.571831701
732,-42.4086401197
733,-8.0815171845
734,-219.97572242
735,209.076560571
736,231.58483354
737,-264.168838247
738,-7.62728848349
739,-42.0687644539
740,-192.706892378
741,-35.0054308523
742,-146.046353472
743,230.291427244
744,-238.165415578
745,-64.300537177
746,241.81235758
747,-180.580060063
748,224.009923211
749,-235.228327719
750,-69.1241819918
751,-241.441403716
752,-197.81181536
753,-251.9204195
754,-208.967765532
755,-172.353430798
756,-219.437832799
757,260.057880307
758,-188.212428288
759,-25.3870059528
760,-242.983360509
761,-41.5331425486
762,234.054599539
763,-193.645335778
764,184.519801386
765,272.902125755
766,-293.206187132
767,-2.78556988258
768,-202.234332706
769,-30.7244287629
770,-41.1037328737
771,-276.241327281
772,-26.6224526145
773,-34.1388572171
774,-56.2619770878
775,1.41436680622
776,-192.385847824
777,247.730465299
778,-65.5180350413
779,-94.5935838355
780,-194.018664102
781,-127.707557526
782,-192.677608885
783,-68.8762032243
784,252.613444349
785,-190.808412476
786,-236.217375211
787,-36.2304810275
788,231.883900667
789,-267.960388192
790,256.044390728
791,-121.706514862
792,-30.1339622023
793,-43.4037130965
794,-212.103750923
795,-194.74644424
796,256.852989913
797,-179.859815376
798,-33.7171717033
799,267.217290499
800,-212.261905519
801,-220.637530679
802,-200.890222197
803,-509.328772343
804,-234.822148882
805,-191.604205752
806,175.286851698
807,-50.1370448866
808,-202.400902643
809,217.884514563
810,-197.102912798
811,-271.215829453
812,-197.517657219
813,244.071155467
814,-235.777625638
815,232.893150861
816,-20.6926121166
817,-161.274750369
818,-204.716151625
819,-402.876532862
820,-432.570698839
821,-521.286318618
822,-552.317180289
823,-151.896892166
824,-505.067673841
825,-206.304589086
826,-1.84130643072
827,-18.1523985905
828,-509.621628619
829,-621.576383554
830,-214.035100095
831,-466.772148877
832,-466.602827744
833,-465.35644212
834,-203.657792771
835,-126.960775254
836,-731.350036656
837,-910.472167947
838,-163.416688962
839,241.033741719
840,-220.504950724
841,-673.486395382
842,-503.130118808
843,-483.917936817
844,-763.369549564
845,-859.148794202
846,-880.537239444
847,-381.171942051
848,-669.619670767
849,-311.307425397
850,-72.7746797453
851,-699.078959029
852,-93.4577072847
853,-196.967059138
854,-246.840370867
855,-43.4191615338
856,-374.232004161
857,-259.004413091
858,-156.884468506
859,-224.444012317
860,-180.195005189
861,224.755411514
862,289.058620569
863,-175.744619649
864,259.664129485
865,-211.695385337
866,-229.711420616
867,3.04120783216
868,-176.422276686
869,-641.4026462
870,210.381227163
871,-246.042455553
872,250.690949278
873,-239.201314244
874,-112.528192053
875,-240.78806503
876,-67.2070559916
877,270.907023485
878,-677.77033799
879,270.128175591
880,-240.272228438
881,183.04217833
882,-71.7565271232
883,-206.564355004
884,239.046764461
885,-44.2249590868
886,243.108532774
887,-193.626638228
888,4.86989834618
889,-280.870715491
890,22.3212843075
891,273.924804413
892,-5.78728988259
893,-223.468330084
894,-232.954860319
895,-254.558806001
896,-94.6600671231
897,-62.2162110153
898,-233.244605058
899,-193.866559087
900,213.009338697
901,-276.909916286
902,215.187603684
903,-179.684552055
904,-54.0059559391
905,-229.036031629
906,-243.522881836
907,-176.079267014
908,-194.278192251
909,-206.95016294
