episode,score
458,27.2866565395
459,10.8237358603
460,-12.8475721269
461,-44.2242911635
462,171.216334536
463,178.307666504
464,-35.2878750917
465,-13.8575979563
466,14.8039650801
467,-7.49835188679
468,171.560903588
469,119.539674593
470,-1.31773520241
471,-45.1872378494
472,-1.38542417105
473,19.4138280022
474,22.1521557274
475,-9.49743775373
476,28.0942277841
477,18.6483313663
478,-9.61994098015
479,-11.6394005535
480,-26.9484063662
481,-18.6861175452
482,-18.4330103321
483,-1.70472081718
484,-1.3742341075
485,19.0273567587
486,-30.213783778
487,206.390345796
488,142.487065835
489,-11.6183877466
490,-23.4801637157
491,-12.4025990554
492,-17.9901835504
493,-15.0650918308
494,6.56553672852
495,-16.1611777189
496,-18.7336309973
497,199.333043491
498,-39.1344437461
499,-20.5816788293
500,-1.54925951158
501,-2.62346993998
502,-15.5398095111
503,-9.73986499493
504,-28.7197610281
505,-16.8686631003
506,-15.0958497907
507,-27.6191724259
508,-6.38204873073
509,-1.91288858404
510,-1.74767635708
511,-29.830556531
512,148.230179484
513,-20.801384611
514,142.181804491
515,-0.33727137489
516,138.457588719
517,142.868015003
518,-19.1385904927
519,7.19685411211
520,-52.1716165019
521,-40.7600163727
522,-36.4557640495
523,41.5751320582
524,20.7299526618
525,-28.5396758978
526,-28.6672771128
527,-24.6047320043
528,90.1170460738
529,165.031262611
530,8.41808141133
531,119.993767663
532,-27.7455289963
533,-31.0523425106
534,14.1296018535
535,185.559478593
536,-4.93989830047
537,-34.9231924427
538,48.8934210397
539,-20.3729018232
540,-35.4836312096
541,37.9305011465
542,-14.7859491926
543,-54.9308021358
544,11.4594934201
545,-43.1044278457
546,205.908634384
547,-21.9163868231
548,-17.8686782486
549,187.928143553
550,137.216613598
551,-4.44825665128
552,134.906151401
553,193.745778677
554,-12.0168756304
555,200.229646237
556,202.301898557
557,113.237738865
558,-29.2206119727
559,33.354272389
560,45.2309660265
561,163.476885612
562,-3.57693798456
563,248.987831434
564,245.762281856
565,164.437487626
566,225.122243911
567,153.507810544
568,0.76111291747
569,215.486677392
570,32.5522843285
571,216.982191293
572,146.932589072
573,185.800602407
574,193.500243841
575,237.083892912
576,212.923957147
577,228.354527931
578,170.634461486
579,155.052536073
580,156.82957086
581,218.746431295
582,230.334160076
583,180.3907356
584,-83.7014728023
585,238.050263064
586,162.103687127
587,250.50255108
588,169.528710489
589,174.758590675
590,227.876295827
591,219.347742166
592,181.172269861
593,275.204589621
594,237.568498252
595,259.521918582
596,177.716623758
597,215.601657008
598,-19.6212508818
599,190.374034391
600,221.183027238
601,218.653686682
602,175.283892015
603,191.615158386
604,203.202087815
605,255.800090196
606,110.770124502
607,195.250979872
608,143.847197282
609,217.409045728
610,199.896920968
611,207.403283178
612,282.362365647
613,221.075170691
614,263.893282672
615,269.222023031
616,136.937696574
617,-16.890268009
618,239.372274449
619,243.051019685
620,255.200057476
621,17.5814276466
622,221.884149007
623,275.161225417
624,187.773354444
625,213.586248487
626,191.592599331
627,202.000227453
628,230.890831289
629,172.006642922
630,-60.2625064947
631,245.336586649
632,164.176063097
633,253.974378437
634,213.621904104
635,142.75809665
636,173.151908033
637,290.216054731
638,285.803847048
639,266.638207346
640,183.498050605
641,289.365238734
642,177.033931353
643,140.987728269
644,233.913808898
645,197.090478041
646,222.368148398
647,197.935861777
648,216.378475575
649,161.97421802
650,246.346162157
651,184.744717914
652,233.7541221
653,16.5720088366
654,126.446854061
655,226.083282117
656,177.360134904
657,246.23693797
658,184.256750506
659,253.855466376
660,190.057030501
661,67.5107601345
662,57.8438650382
663,216.698015405
664,232.264346894
665,46.430992244
666,209.838671356
667,228.630277603
668,226.462054804
669,244.239709702
670,273.84647455
671,256.522251092
672,246.261458561
673,246.19069297
674,288.626191257
675,245.282294985
676,265.906040628
677,208.387835255
678,43.5785044631
679,245.922277322
680,225.144811573
681,283.885616664
682,221.600599622
683,273.797269531
684,172.074424431
